source_id,source_url,path,geothermal_system,latitude,longitude,name,map_description,source,source_licence,attribution,parsed_at_utc
844,https://1000springs.org.nz/samplesite/844,/samplesite/844,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 31,"Spring east of Puarenga Stream with dark sediment base. Inflows from springs above, flowing into Puarenga Stream. Surrounded by geothermally altered rock. Dead branches surround and no immediate vegetation.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286524+00:00
845,https://1000springs.org.nz/samplesite/845,/samplesite/845,Rotorua,-38.1613,176.258,Whakarewarewa Feature 32,"Small spring east of Puarenga Stream, surrounded by geothermally altered rocks, which overhang one side of the spring. Green growth approx 0.1 metres above water level, vegetation one metre back. Dark sediment base.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286551+00:00
846,https://1000springs.org.nz/samplesite/846,/samplesite/846,Rotorua,-38.1612,176.258,Whakarewarewa Feature 33,"Long narrow milky pool, east of Puarenga Stream. Surrounded by geothermally altered rocks and overhanging Manuka. Dead branches within, small outflow.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286571+00:00
847,https://1000springs.org.nz/samplesite/847,/samplesite/847,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 34,"L-shaped pool east of Puarenga Stream, surrounded by yellowed, geothermally altered rocks. Soft grey sediment at base. Orange, green and pinky biofilms at base, dark black sediment underneath biomass. Dead branches and leaves lie within.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286598+00:00
848,https://1000springs.org.nz/samplesite/848,/samplesite/848,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 35,"Small spring with a pulsating fissure, drawing water in and out. Surrounded by yellowed, altered rocks. Dark grey and black sediment at base. Flows out into Feature 34. Green and pink orange biomass round the edge.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286624+00:00
849,https://1000springs.org.nz/samplesite/849,/samplesite/849,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 36,"Greenish pool east of Puarenga Stream, pale green growth at base, dead branch within. Surrounded by yellowed altered rocks. Darker green biomass too, with possible outputs when water level is higher.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286649+00:00
850,https://1000springs.org.nz/samplesite/850,/samplesite/850,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 37,"Deep upwelling spring within a shallow pool, east of Puarenga Stream. Dark sediment base, with a dead tree lying across and branches within. Geothermally altered rocks surround, with green growth 0.1 m up from water level. Outflow into lower springs.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286677+00:00
851,https://1000springs.org.nz/samplesite/851,/samplesite/851,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 38,"Milky white spring east of Puarenga Stream, surrounded by geothermally altered rock and a few overhanging shrubs. Stringy green biomass at base and round edgesNo visible outputs.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286699+00:00
852,https://1000springs.org.nz/samplesite/852,/samplesite/852,Rotorua,-38.1611,176.258,Whakarewarewa Feature 39,"Elongate spring with two small inputs, one output. Surrounded by yellowed, geothermally altered rocks. White streamers on the edges and clinging to dead branches. Biofilm coats base, tree 1-2 metres back.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286724+00:00
853,https://1000springs.org.nz/samplesite/853,/samplesite/853,Rotorua,-38.1619,176.2564,Whakarewarewa Feature 40,"Deep clear spring in a pit, next to Whare, with three metres high walls of geothermally altered soil with green growth. Surrounded by trees.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286743+00:00
854,https://1000springs.org.nz/samplesite/854,/samplesite/854,Rotorua,-38.162,176.2562,Whakarewarewa Feature 41,"Clear spring in a pit, next to bridge. High walls of yellowed, altered rock and soil, with green growth. Wood and rubble within, vegetation one metre back on the walls.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286765+00:00
855,https://1000springs.org.nz/samplesite/855,/samplesite/855,Rotorua,-38.1625,176.2566,Whakarewarewa Feature 42,Large spring next to cafe and Marae. Surrounded by yellowed mud and dark grey sediment. Trees overhang on one side and rocks lie on the other. No visible outputs.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286788+00:00
856,https://1000springs.org.nz/samplesite/856,/samplesite/856,Rotorua,-38.1611,176.2579,Whakarewarewa Feature 43,"Large spring east of the Puarenga Stream, possibly a catchment area when the stream is higher. Next to an old geyser, surrounded by hard sintered rocks, altered yellow in places. An abundance of green and brown biofilm lies at its base, and white streamers are also apparent.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286818+00:00
857,https://1000springs.org.nz/samplesite/857,/samplesite/857,Rotorua,-38.1611,176.2579,Whakarewarewa Feature 44,"Very deep, clear spring that was once a geyser. Surrounded by hard sintered rock, yellowed and orange in places. No immediate vegetation and no visible outputs. Old channel lies next to spring where hot water used to flow.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286845+00:00
858,https://1000springs.org.nz/samplesite/858,/samplesite/858,Rotorua,-38.1611,176.2579,Whakarewarewa Feature 45,"Elongate pool, east of Puarenga Stream, with a moderate flowing input from springs above. Yellowed altered rocks with Manuka surround, many dead branches within and a loose grey sediment base. Moderately flowing output into the stream.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286872+00:00
859,https://1000springs.org.nz/samplesite/859,/samplesite/859,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 46,"Spring within a larger pool, surrounded by geothermally altered rock on two sides. Lime green, khaki/green and grey biomass around edges and within pool, in distinct defined areas, likely where cool meets hotter water. No immediate vegetation.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286899+00:00
860,https://1000springs.org.nz/samplesite/860,/samplesite/860,Rotorua,-38.1611,176.2579,Whakarewarewa Feature 47,"Small milky greenish pool, separated by rocks from larger pool. Geothermally altered rocks surround, with a small tree adjacent and dead branches within. Pale green and dark green biomass within.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286924+00:00
861,https://1000springs.org.nz/samplesite/861,/samplesite/861,Rotorua,-38.1613,176.2579,Whakarewarewa Feature 24,"Small spring within a catchment area of the Puarenga Stream. Coming up from a hollow. Sandy sediment base, with white coloration. Slight oily sheen on surface. Dead branches within.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286946+00:00
862,https://1000springs.org.nz/samplesite/862,/samplesite/862,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 25,"Spring next to Puarenga Stream, adjacent to Feature 24. Pale yellow, white coated sandy base. Depending on river height may be a catchment area. Some reeds and shrubs surround. Small oily sheen on surface.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286972+00:00
863,https://1000springs.org.nz/samplesite/863,/samplesite/863,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 26,"Small spring next to Puarenga Stream, adjacent to Feature 25. Surrounded by rock on two sides, mud on others. Grass and dead branches within, grey sediment immediately surrounds. Vegetation 0.3 metres back.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.286997+00:00
864,https://1000springs.org.nz/samplesite/864,/samplesite/864,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 27,"Medium sized spring next to Puarenga Stream, by the rapids. Ghost white streamers, and dark sandy sediment on edges. Surrounded by hard altered rocks, yellowed. One small shrub 0.5 metres back. Greenish biofilm.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.287023+00:00
865,https://1000springs.org.nz/samplesite/865,/samplesite/865,Rotorua,-38.1612,176.2579,Whakarewarewa Feature 28,"Moderate sized spring next to Puarenga Stream, adjacent to Feature 27. Dark sediment at base, pale streamers inside. Some green growth on the sides. Outflow into Feature 27. No immediate vegetation.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.287047+00:00
866,https://1000springs.org.nz/samplesite/866,/samplesite/866,Rotorua,-38.1612,176.2578,Whakarewarewa Feature 29,"Elongate spring next to Puarenga Stream, by the rapids. Surrounded by altered rocks, stained yellow. Dark sediment and pale streamers within, scrub one metre away. Greenish growth 0.1 metres up on rocks.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.287072+00:00
867,https://1000springs.org.nz/samplesite/867,/samplesite/867,Rotorua,-38.1611,176.258,Whakarewarewa Feature 48,Medium sized pool at the back of the active area next to Puarenga Stream. Lots of bubbles floating on top. Pale green milky colour. No visible outputs. Some vegetation overhanging.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.287095+00:00
